Time,long,M,a,e,i,peri,node,mass,x,y,z,vx,vy,vz
950.0000000,3.091118E+02,2.838856E+02,5.06459,0.046589,18.2832,332.1072,337.0045,0.000000E+00,-3.2809169448213731,-3.4945287208419549,-1.4862888149855917,0.0059842801305643,-0.0048176320804443,-0.0006928316319228
960.0000000,3.107018E+02,2.369278E+02,5.10948,0.045029,18.2377,333.7821,336.9196,0.000000E+00,-5.1865180369080974,-0.2062200299826537,-0.7324890362623575,0.0008450963233141,-0.0070796798429394,-0.0020369501388798
970.0000000,3.148305E+02,1.812763E+02,5.20147,0.048103,18.1623,338.2473,336.5832,0.000000E+00,-3.9589386577221428,3.6999647694084592,0.5976762036205814,-0.0048555273413969,-0.0048672787047996,-0.0020982647108620
980.0000000,3.147944E+02,1.215526E+02,5.29846,0.053653,18.0527,338.5625,336.2319,0.000000E+00,0.7114549070204880,5.1591692456126070,1.6324000562697654,-0.0070834779794090,0.0014731908031445,-0.0004910763015886
990.0000000,3.130513E+02,5.704221E+01,5.35159,0.054440,18.0067,336.9171,336.1342,0.000000E+00,4.9495128947683771,1.2447953432673355,1.0209508297155350,-0.0018179317322990,0.0071777341638894,0.0018945433540637
1000.0000000,3.125532E+02,3.484240E+02,5.36197,0.053753,17.9986,336.4448,336.1084,0.000000E+00,2.5733853474487693,-4.2798354241579091,-0.9327236034035035,0.0066338983371661,0.0036671627510968,0.0019622534341476
1010.0000000,3.121257E+02,2.797028E+02,5.34944,0.053662,18.0118,335.9958,336.1299,0.000000E+00,-3.6134673938792732,-3.5821177245541600,-1.5405372438751506,0.0056722645994898,-0.0048328688980789,-0.0006906550674449
1020.0000000,3.114977E+02,2.127675E+02,5.32240,0.052860,18.0344,335.3675,336.1302,0.000000E+00,-5.2553435553772028,1.8182593611700799,-0.1510331470498398,-0.0019747210602376,-0.0064872553235172,-0.0021916568235344
1030.0000000,3.119509E+02,1.471590E+02,5.28756,0.051687,18.0616,335.8115,336.1394,0.000000E+00,-1.2514997806133525,5.1960569192155743,1.3845623554012172,-0.0069542712442015,-0.0011358347160232,-0.0012561206005233
1040.0000000,3.133709E+02,8.343526E+01,5.25072,0.051191,18.0991,337.2426,336.1283,0.000000E+00,3.7522369827129527,3.3297804001489113,1.4914760212253138,-0.0048817743560455,0.0056400832256487,0.0010399784409289
1050.0000000,3.146369E+02,2.294744E+01,5.21413,0.051867,18.1318,338.5494,336.0875,0.000000E+00,4.6623251201506735,-1.7106397681506302,0.1067606410398757,0.0026937563761188,0.0070075067423448,0.0024553027793622
1060.0000000,3.145566E+02,3.269884E+02,5.17845,0.053049,18.1604,338.4833,336.0733,0.000000E+00,0.7776634950435469,-4.7127160685004137,-1.3095563598097582,0.0076931697163303,0.0011411376663894,0.0013655935399846
1070.0000000,3.133295E+02,2.753998E+02,5.14398,0.053408,18.1974,337.2703,336.0592,0.000000E+00,-3.6820560266022637,-3.2596225309716584,-1.4705326349857835,0.0054909269811691,-0.0051906915343068,-0.0008270724863183
1080.0000000,3.124044E+02,2.266932E+02,5.11056,0.052507,18.2280,336.3730,336.0314,0.000000E+00,-5.2458184358600706,0.5488616763290755,-0.5366368638461141,-0.0002408582538512,-0.0070062348516482,-0.0021405785457548
1090.0000000,3.127283E+02,1.797059E+02,5.08055,0.051251,18.2517,336.6917,336.0367,0.000000E+00,-3.6493538996464645,3.8419069589679355,0.6689877677754735,-0.0052140507649152,-0.0045878441508753,-0.0020809690006382
1100.0000000,3.140383E+02,1.341488E+02,5.06010,0.050803,18.2726,337.9793,336.0590,0.000000E+00,-0.2962587302371505,5.0246727050526516,1.4766475572019746,-0.0073102604574528,0.0001173925109647,-0.0009440675810169
1110.0000000,3.151400E+02,9.002664E+01,5.05958,0.051999,18.2733,339.0805,336.0595,0.000000E+00,3.0845773268290584,3.7231906504178931,1.5369444744505649,-0.0057280958404369,0.0049814937424505,0.0007358652563956
1120.0000000,3.142212E+02,4.690292E+01,5.09391,0.054838,18.2390,338.2107,336.0105,0.000000E+00,4.8353489773384402,0.3951519171813235,0.7668097195267444,-0.0006319672985435,0.0075628070039704,0.0021922848105952
1130.0000000,3.108319E+02,1.668662E+00,5.16469,0.055125,18.1917,335.0707,335.7612,0.000000E+00,3.3486141662357407,-3.4994565964920481,-0.5968472046276097,0.0057367668621592,0.0050789376672653,0.0022958717801145
1140.0000000,3.125447E+02,3.030985E+02,5.25525,0.052306,18.0711,337.1359,335.4088,0.000000E+00,-1.6077905783045550,-4.5919901247630648,-1.5807436712388698,0.0073492645556026,-0.0022953166279966,0.0003168959106636
1150.0000000,3.156795E+02,2.356216E+02,5.33359,0.054295,18.0038,340.4665,335.2130,0.000000E+00,-5.4149320638953036,-0.4836363031019940,-0.8804936873724258,0.0012327897044786,-0.0068570242424742,-0.0018552107536304
1160.0000000,3.163568E+02,1.665540E+02,5.36103,0.055906,17.9817,341.2114,335.1454,0.000000E+00,-3.2457602197687692,4.5414930498239281,0.8947011881729890,-0.0057364908259690,-0.0036270784873617,-0.0018507658991392
1170.0000000,3.166221E+02,9.692843E+01,5.35498,0.056041,17.9870,341.4588,335.1633,0.000000E+00,2.6047408687840599,4.4376119657119482,1.6627122457333694,-0.0061743833336436,0.0039937053937492,0.0003346912324047
1180.0000000,3.173513E+02,2.788686E+01,5.33213,0.056401,18.0081,342.1829,335.1685,0.000000E+00,4.9438443916605772,-1.0661760643002940,0.3603702382052947,0.0016201947939255,0.0072794864693239,0.0023687911608451
1190.0000000,3.171143E+02,3.219891E+02,5.30116,0.057341,18.0329,341.9297,335.1846,0.000000E+00,0.5166907181335499,-4.8543842410389209,-1.3638473676002005,0.0076644849303015,0.0007599992676263,0.0012718036732464
1200.0000000,3.158987E+02,2.598304E+02,5.26655,0.057406,18.0699,340.7220,335.1766,0.000000E+00,-4.5619697393823762,-2.4218218415488226,-1.3420319771107907,0.0040624383271839,-0.0060565097219873,-0.0012370206166036
1210.0000000,3.152407E+02,2.001316E+02,5.22958,0.056307,18.0998,340.1021,335.1386,0.000000E+00,-4.9238402473948657,2.4676719134975826,0.0551987494294642,-0.0029393631553282,-0.0061088399912036,-0.0022155350063408
1220.0000000,3.157987E+02,1.423410E+02,5.19189,0.055122,18.1294,340.6761,335.1226,0.000000E+00,-1.1996968898220239,5.1134966532726747,1.3536569920200530,-0.0070246521614894,-0.0010612709785363,-0.0012827984716084
1230.0000000,3.171249E+02,8.697129E+01,5.15520,0.054686,18.1668,342.0202,335.1047,0.000000E+00,3.1842379373727012,3.7450439877531139,1.5545686925706590,-0.0056098471219016,0.0050391710942845,0.0007249957291873
1240.0000000,3.182825E+02,3.497360E+01,5.12082,0.055270,18.2001,343.2076,335.0748,0.000000E+00,4.8494430494683138,-0.3308341597973268,0.5733040909485944,0.0005078021251285,0.0075792257065301,0.0023301993839274
1250.0000000,3.182482E+02,3.472579E+02,5.09053,0.056308,18.2248,343.1725,335.0757,0.000000E+00,2.7417703456083453,-3.8771166630871567,-0.7772535283574357,0.0064718743066735,0.0042724561140735,0.0021737683820151
1260.0000000,3.171002E+02,3.033634E+02,5.06729,0.056434,18.2492,342.0035,335.0967,0.000000E+00,-1.1832406300179195,-4.5295508836625116,-1.5189753749079999,0.0076459450770758,-0.0017613297335338,0.0005348482019482
1270.0000000,3.163782E+02,2.608289E+02,5.05703,0.055108,18.2588,341.2746,335.1036,0.000000E+00,-4.2931655123271284,-2.4454646509742779,-1.3281122891947095,0.0043255240059650,-0.0060799857358279,-0.0012187364587754
1280.0000000,3.175825E+02,2.162931E+02,5.07284,0.053552,18.2422,342.4942,335.0883,0.000000E+00,-5.1932279889866733,0.9443041032084795,-0.4387163995457334,-0.0008472146778435,-0.0069213576586569,-0.0021866502665871
1290.0000000,3.206423E+02,1.666772E+02,5.13190,0.054959,18.1949,345.7406,334.9017,0.000000E+00,-3.4299140753450046,4.1129122942464393,0.7460149181825186,-0.0055357243532501,-0.0041391019099572,-0.0020037878834093
